stringID,sourceLang,targetLang,pos,description,sourceString,targetString
403,en,pa,,,home isolation,ਘਰੇਲੂ ਇਕਾਂਤਵਾਸ
404,en,pa,,,home quarantine,ਘਰੇਲੂ ਅਲਹਿਦਗੀ
410,en,pa,,,illness,ਬਿਮਾਰੀ
415,en,pa,,,incubation period,ਪਣਪਣ ਦਾ ਸਮਾਂ
418,en,pa,,,infected,ਸੰਕਰਮਿਤ
424,en,pa,,,instant hand sanitizer,ਇੰਸਟੈਂਟ ਹੈਂਡ ਸੈਨੀਟਾਈਜ਼ਰ
425,en,pa,,,international spread,ਅੰਤਰਰਾਸ਼ਟਰੀ ਫੈਲਾਅ
426,en,pa,,,international travel,ਅੰਤਰਰਾਸ਼ਟਰੀ ਯਾਤਰਾ
427,en,pa,,,isolation,ਇਕਾਂਤਵਾਸ
428,en,pa,,,isolation period,ਇਕਾਂਤਵਾਸ ਦਾ ਸਮਾਂ
430,en,pa,,,isolation room,ਇਕਾਂਤਵਾਸ ਦਾ ਕਮਰਾ
431,en,pa,,,isolation valve,ਇਕਾਂਤਵਾਸ ਵਾਲਵ
432,en,pa,,,isolation ward,ਇਕਾਂਤਵਾਸ ਨਿਗਰਾਨੀ
434,en,pa,,,lockdown,ਤਾਲਾਬੰਦੀ
438,en,pa,,,major outbreak,ਭਾਰੀ ਪ੍ਰਕੋਪ
439,en,pa,,,mandatory quarantine,ਲਾਜ਼ਮੀ ਅਲਹਿਦਗੀ
440,en,pa,,,mass gathering,ਬਹੁ-ਗਿਣਤੀ ਇਕੱਠ
444,en,pa,,,medicine,ਦਵਾਈ
445,en,pa,,,medicines,ਦਵਾਈਆਂ
448,en,pa,,,n95,n95
449,en,pa,,,n95 mask,n95 ਮਾਸਕ
450,en,pa,,,n95 respirator,n95 ਸਾਹ-ਯੰਤਰ
451,en,pa,,,ncov,ncov
452,en,pa,,,ncov-2019,ncov-2019
453,en,pa,,,new coronavirus,ਨਵਾਂ ਕੋਰੋਨਾਵਾਇਰਸ
454,en,pa,,,new coronavirus pneumonia,ਨਵਾਂ ਕੋਰੋਨਾਵਾਇਰਸ ਨਿਮੋਨੀਆ
460,en,pa,,,novel coronavirus,ਨੋਵਲ ਕੋਰੋਨਾਵਾਇਰਸ
462,en,pa,,,novel coronavirus infection,ਨੋਵਲ ਕੋਰੋਨਾਵਾਇਰਸ ਸੰਕਰਮਣ
463,en,pa,,,novel coronavirus outbreak,ਨੋਵਲ ਕੋਰੋਨਾਵਾਇਰਸ ਦਾ ਪ੍ਰਕੋਪ
464,en,pa,,,novel coronavirus pneumonia,ਨੋਵਲ ਕੋਰੋਨਾਵਾਇਰਸ ਨਿਮੋਨੀਆ
470,en,pa,,,ongoing outbreak,ਜਾਰੀ ਪ੍ਰਕੋਪ
472,en,pa,,,outbreak,ਪ੍ਰਕੋਪ
474,en,pa,,,outbreak of coronavirus,ਕੋਰੋਨਾਵਾਇਰਸ ਦਾ ਪ੍ਰਕੋਪ
475,en,pa,,,outbreak of disease,ਬਿਮਾਰੀ ਦਾ ਪ੍ਰਕੋਪ
482,en,pa,,,pandemic,ਸਰਬਵਿਆਪੀ ਮਹਾਂਮਾਰੀ
485,en,pa,,,pandemic influenza,ਸਰਬਵਿਆਪੀ ਇਨਫਲੂਐਨਜ਼ਾ
486,en,pa,,,pandemic outbreak,ਸਰਬਵਿਆਪੀ ਮਹਾਂਮਾਰੀ ਦਾ ਪ੍ਰਕੋਪ
487,en,pa,,,pandemic plan,ਸਰਬਵਿਆਪੀ ਮਹਾਂਮਾਰੀ ਸੰਬੰਧੀ ਯੋਜਨਾ
488,en,pa,,,pandemic potential,ਸਰਬਵਿਆਪੀ ਮਹਾਂਮਾਰੀ ਦੇ ਪ੍ਰਭਾਵ
495,en,pa,,,pneumonia,ਨਿਮੋਨੀਆ
496,en,pa,,,pneumonia epidemic,ਨਿਮੋਨੀਆ ਮਹਾਂਮਾਰੀ
497,en,pa,,,potential exposure,ਸੰਭਾਵੀ ਸੰਪਰਕ
498,en,pa,,,precautions,ਸਾਵਧਾਨੀਆਂ
499,en,pa,,,prevent virus,ਵਾਇਰਸ ਨੂੰ ਰੋਕਣ ਲਈ
500,en,pa,,,prolonged exposure,ਲੰਬੇ ਸਮੇਂ ਦਾ ਸੰਪਰਕ
504,en,pa,,,quarantine,ਅਲਹਿਦਗੀ
505,en,pa,,,quarantine area,ਅਲਹਿਦਗੀ ਦਾ ਖੇਤਰ
506,en,pa,,,quarantine facility,ਅਲਹਿਦਗੀ ਸੰਬੰਧੀ ਸਹੂਲਤ
507,en,pa,,,quarantine measures,ਅਲਹਿਦਗੀ ਸੰਬੰਧੀ ਉਪਾਅ
508,en,pa,,,quarantine period,ਅਲਹਿਦਗੀ ਦਾ ਸਮਾਂ
509,en,pa,,,quarantine room,ਅਲਹਿਦਗੀ ਦਾ ਕਮਰਾ
510,en,pa,,,quarantine zone,ਅਲਹਿਦਗੀ ਜ਼ੋਨ
512,en,pa,,,Recovered coronavirus patient,ਕੋਰੋਨਾਵਾਇਰਸ ਤੋਂ ਠੀਕ ਹੋਇਆ ਮਰੀਜ਼
514,en,pa,,,repatriate,ਮੈਂ ਦੇਸ਼ ਵਾਪਸ ਆਇਆ
515,en,pa,,,repeated exposure,ਵਾਰ-ਵਾਰ ਦਾ ਸੰਪਰਕ
516,en,pa,,,respiratory syncytial virus,ਰੈਸਪੀਰੇਟਰੀ ਸਿਨਸੀਸ਼ਿਅਲ ਵਾਇਰਸ
517,en,pa,,,respiratory virus,ਸਾਹ ਸੰਬੰਧੀ ਵਾਇਰਸ
519,en,pa,,,Sanitizing hand sanitizer,ਹੈਂਡ ਸੈਨੀਟਾਈਜ਼ਰ ਨੂੰ ਸਾਫ਼ ਕਰਨਾ
520,en,pa,,,SARS-CoV-2,SARS-CoV-2
521,en,pa,,,self isolation,ਸਵੈ-ਇਕਾਂਤਵਾਸ
522,en,pa,,,self quarantine,ਸਵੈ-ਅਲਹਿਦਗੀ
523,en,pa,,,Severe outbreak,ਭਾਰੀ ਪ੍ਰਕੋਪ
525,en,pa,,,social distancing,ਸਮਾਜਿਕ ਦੂਰੀ
526,en,pa,,,social distancing measures,ਸਮਾਜਿਕ ਦੂਰੀ ਸੰਬੰਧੀ ਉਪਾਅ
527,en,pa,,,social isolation,ਸਮਾਜਿਕ ਇਕਾਂਤਵਾਸ
528,en,pa,,,SOS Alert,ਐਸ.ਓ.ਐਸ ਸੁਚੇਤਨਾ
529,en,pa,,,spread,ਫੈਲਣਾ
530,en,pa,,,spread of coronavirus,ਕੋਰੋਨਾਵਾਇਰਸ ਫੈਲਾਉਂਦਾ ਹੈ
531,en,pa,,,spread of virus,ਵਾਇਰਸ ਦਾ ਫੈਲਾਅ
535,en,pa,,,strain of virus,ਵਾਇਰਸ ਦਾ ਜ਼ੋਰ
541,en,pa,,,the incubation period,ਪਣਪਣ ਦਾ ਸਮਾਂ
544,en,pa,,,the novel coronavirus,ਨੋਵਲ ਕੋਰੋਨਾਵਾਇਰਸ
558,en,pa,,,touching face,ਚਿਹਰੇ ਨੂੰ ਛੂਹਣਾ
559,en,pa,,,travel advisory,ਯਾਤਰਾ ਸੰਬੰਧੀ ਸਲਾਹ
560,en,pa,,,travel ban,ਯਾਤਰਾ ਦੀ ਮਨਾਹੀ
561,en,pa,,,travel restrictions,ਯਾਤਰਾ ਸੰਬੰਧੀ ਪਾਬੰਦੀਆਂ
565,en,pa,,,use hand sanitizer,ਹੈਂਡ ਸੈਨੀਟਾਈਜ਼ਰ ਵਰਤੋ
566,en,pa,,,vaccines,ਟੀਕੇ
567,en,pa,,,viral outbreak,ਵਿਆਪਕ ਪ੍ਰਕੋਪ
568,en,pa,,,virtual lockdown,ਆਭਾਸੀ ਤਾਲਾਬੰਦੀ
569,en,pa,,,virus,ਵਾਇਰਸ
570,en,pa,,,virus carrier,ਵਾਇਰਸ ਫੈਲਾਉਣ ਵਾਲਾ
573,en,pa,,,virus infection,ਵਾਇਰਸ ਸੰਕਰਮਿਤ
575,en,pa,,,virus mask,ਵਾਇਰਸ ਮਾਸਕ
576,en,pa,,,virus outbreak,ਵਾਇਰਸ ਦਾ ਪ੍ਰਕੋਪ
577,en,pa,,,virus prevention,ਵਾਇਰਸ ਸੰਬੰਧੀ ਰੋਕਥਾਮ
578,en,pa,,,virus protection,ਵਾਇਰਸ ਸੰਬੰਧੀ ਸੁਰੱਖਿਆ
580,en,pa,,,virus spread,ਵਾਇਰਸ ਦਾ ਫੈਲਾਅ
582,en,pa,,,virus spreads,ਵਾਇਰਸ ਫੈਲਦਾ ਹੈ
583,en,pa,,,virus strain,ਵਾਇਰਸ ਦਾ ਜ਼ੋਰ
584,en,pa,,,virus transmission,ਵਾਇਰਸ ਦਾ ਸੰਚਾਰ
586,en,pa,,,wash your hands,ਆਪਣੇ ਹੱਥ ਧੋਵੋ
587,en,pa,,,washing hands,ਹੱਥਾਂ ਨੂੰ ਧੋਣਾ
589,en,pa,,,WHO,WHO
590,en,pa,,,WHO Confirmed,WHO ਵੱਲੋਂ ਤਸਦੀਕਸ਼ੁਦਾ
591,en,pa,,,WHO Deaths,WHO ਵੱਲੋਂ ਤਸਦੀਕ ਮੌਤਾਂ
592,en,pa,,,widespread outbreak,ਵਿਸਤ੍ਰਿਤ ਪ੍ਰਕੋਪ
597,en,pa,,,World Health Organization,ਵਿਸ਼ਵ ਸਿਹਤ ਸੰਸਥਾ
600,en,pa,,,zoonotic disease,ਜਾਨਵਰਾਂ ਤੋਂ ਫੈਲਣ ਵਾਲੀ ਬਿਮਾਰੀ
601,en,pa,,,zoonotic virus,ਜਾਨਵਰਾਂ ਤੋਂ ਫੈਲਣ ਵਾਲਾ ਵਾਇਰਸ
